"filename","filepath","method","complex","sim_id","K","E","VAF","rep","Q1","Q2","Q3","Q4","Q5","Qvect_string","ari","tucker_S","runtime","seed","tuckercheck_1","tuckercheck_2","tuckercheck_mean","tuckercheck_min","tuckercheck_max","tuckercheck_length","loss_type","loss_min","loss_max","loss_mean","loss_sd","loss_length","collection_timestamp"
"result_chull_4_sim_13_K3_Q2_2_2_E0.2_VAF1_rep1.RData","results/result_chull_4_sim_13_K3_Q2_2_2_E0.2_VAF1_rep1.RData","chull",4,13,3,0.2,1,1,2,2,2,NA,NA,"2_2_2",0.000343308504324999,0.464167552681617,7.39841387271881,13,0.000360265956108013,-0.00103499860290345,-0.000337366323397717,-0.00103499860290345,0.000360265956108013,2,"aicloss",811729.091059139,1348846.329175,1077510.5019426,61624.5103951332,100,2025-07-01 10:08:10.51074
"result_chull_6_sim_13_K3_Q2_2_2_E0.2_VAF1_rep1.RData","results/result_chull_6_sim_13_K3_Q2_2_2_E0.2_VAF1_rep1.RData","chull",6,13,3,0.2,1,1,2,2,2,NA,NA,"2_2_2",-6.48395783516056e-05,0.020191001632021,7.05544251600901,13,0.000360265956108013,-0.00103499860290345,-0.000337366323397717,-0.00103499860290345,0.000360265956108013,2,"aicloss",812773.563842868,1614667.87688393,1260569.53628127,75304.038631644,100,2025-07-01 10:08:10.51074
"result_chull_7_sim_13_K3_Q2_2_2_E0.2_VAF1_rep1.RData","results/result_chull_7_sim_13_K3_Q2_2_2_E0.2_VAF1_rep1.RData","chull",7,13,3,0.2,1,1,2,2,2,NA,NA,"2_2_2",0.250074323463435,0.385644036996626,6.81314123471578,13,0.000360265956108013,-0.00103499860290345,-0.000337366323397717,-0.00103499860290345,0.000360265956108013,2,"aicloss",1335932.8447313,1797195.20699356,1444664.42517998,44883.6024758865,100,2025-07-01 10:08:10.51074
"result_origin_max_sim_13_K3_Q2_2_2_E0.2_VAF1_rep1.RData","results/result_origin_max_sim_13_K3_Q2_2_2_E0.2_VAF1_rep1.RData","origin_max",NA,13,3,0.2,1,1,2,2,2,NA,NA,"2_2_2",0.00786363636363637,0.283835164825263,1.32998105287552,13,0.000360265956108013,-0.00103499860290345,-0.000337366323397717,-0.00103499860290345,0.000360265956108013,2,"ssloss",724.045954009644,726.420180658515,725.405519426186,0.382630282462938,100,2025-07-01 10:08:10.51074
"result_origin_min_sim_13_K3_Q2_2_2_E0.2_VAF1_rep1.RData","results/result_origin_min_sim_13_K3_Q2_2_2_E0.2_VAF1_rep1.RData","origin_min",NA,13,3,0.2,1,1,2,2,2,NA,NA,"2_2_2",1,0.996759895266018,2.33171888192495,13,0.000360265956108013,-0.00103499860290345,-0.000337366323397717,-0.00103499860290345,0.000360265956108013,2,"ssloss",786.972380277593,1404.47006587445,1075.92539534266,122.093255881383,100,2025-07-01 10:08:10.51074
"result_vaf_0_sim_13_K3_Q2_2_2_E0.2_VAF1_rep1.RData","results/result_vaf_0_sim_13_K3_Q2_2_2_E0.2_VAF1_rep1.RData","vaf",0,13,3,0.2,1,1,2,2,2,NA,NA,"2_2_2",0.00393737373737375,0.236669803629503,3.25814550717672,13,0.000360265956108013,-0.00103499860290345,-0.000337366323397717,-0.00103499860290345,0.000360265956108013,2,"aicloss",126555.457168135,127048.346120434,126824.068470838,101.379140292283,100,2025-07-01 10:08:10.51074
"result_vaf_1_sim_13_K3_Q2_2_2_E0.2_VAF1_rep1.RData","results/result_vaf_1_sim_13_K3_Q2_2_2_E0.2_VAF1_rep1.RData","vaf",1,13,3,0.2,1,1,2,2,2,NA,NA,"2_2_2",0.000917171717171727,0.235257454733905,3.1850453098615,13,0.000360265956108013,-0.00103499860290345,-0.000337366323397717,-0.00103499860290345,0.000360265956108013,2,"aicloss",132627.479114665,133188.939841318,132827.770042102,93.9678706416096,100,2025-07-01 10:08:10.51074
"result_vaf_3_sim_13_K3_Q2_2_2_E0.2_VAF1_rep1.RData","results/result_vaf_3_sim_13_K3_Q2_2_2_E0.2_VAF1_rep1.RData","vaf",3,13,3,0.2,1,1,2,2,2,NA,NA,"2_2_2",-0.00381447811447811,0.236625923842543,3.32279411156972,13,0.000360265956108013,-0.00103499860290345,-0.000337366323397717,-0.00103499860290345,0.000360265956108013,2,"aicloss",3126465.214654,3127146.49258646,3126808.73437112,110.585890039521,100,2025-07-01 10:08:10.51074
"result_vaf_4_sim_13_K3_Q2_2_2_E0.2_VAF1_rep1.RData","results/result_vaf_4_sim_13_K3_Q2_2_2_E0.2_VAF1_rep1.RData","vaf",4,13,3,0.2,1,1,2,2,2,NA,NA,"2_2_2",-0.0030090909090909,0.231922435129704,3.11916608810425,13,0.000360265956108013,-0.00103499860290345,-0.000337366323397717,-0.00103499860290345,0.000360265956108013,2,"aicloss",3306575.01868286,3307006.28436284,3306816.95112737,91.6421588602971,100,2025-07-01 10:08:10.51074
"result_vaf_6_sim_13_K3_Q2_2_2_E0.2_VAF1_rep1.RData","results/result_vaf_6_sim_13_K3_Q2_2_2_E0.2_VAF1_rep1.RData","vaf",6,13,3,0.2,1,1,2,2,2,NA,NA,"2_2_2",0.00665555555555557,0.239153278251756,3.16150572697322,13,0.000360265956108013,-0.00103499860290345,-0.000337366323397717,-0.00103499860290345,0.000360265956108013,2,"aicloss",4926613.86246751,4927002.17438467,4926824.13892035,83.7072307344803,100,2025-07-01 10:08:10.51074
"result_vaf_7_sim_13_K3_Q2_2_2_E0.2_VAF1_rep1.RData","results/result_vaf_7_sim_13_K3_Q2_2_2_E0.2_VAF1_rep1.RData","vaf",7,13,3,0.2,1,1,2,2,2,NA,NA,"2_2_2",0.00846767676767678,0.231445115810134,3.11769429047902,13,0.000360265956108013,-0.00103499860290345,-0.000337366323397717,-0.00103499860290345,0.000360265956108013,2,"aicloss",5106558.48401536,5107066.79857268,5106816.33078869,92.1205410998027,100,2025-07-01 10:08:10.51074
"result_chull_0_sim_14_K3_Q2_2_6_E0.2_VAF1_rep1.RData","results/result_chull_0_sim_14_K3_Q2_2_6_E0.2_VAF1_rep1.RData","chull",0,14,3,0.2,1,1,2,2,6,NA,NA,"2_2_6",0.0190990450477476,0.338661482026133,5.38042352596919,14,-0.00213904888487259,-0.0038677357453873,-0.00300339231512994,-0.0038677357453873,-0.00213904888487259,2,"aicloss",127862.789881462,254394.670275941,165014.34893869,38307.3339841746,100,2025-07-01 10:08:10.51074
"result_chull_1_sim_14_K3_Q2_2_6_E0.2_VAF1_rep1.RData","results/result_chull_1_sim_14_K3_Q2_2_6_E0.2_VAF1_rep1.RData","chull",1,14,3,0.2,1,1,2,2,6,NA,NA,"2_2_6",0.535832574516847,0.595825135673036,4.69359253644943,14,-0.00213904888487259,-0.0038677357453873,-0.00300339231512994,-0.0038677357453873,-0.00213904888487259,2,"aicloss",134103.216947893,250840.304503774,161532.133834341,30151.2312539797,100,2025-07-01 10:08:10.51074
"result_chull_3_sim_14_K3_Q2_2_6_E0.2_VAF1_rep1.RData","results/result_chull_3_sim_14_K3_Q2_2_6_E0.2_VAF1_rep1.RData","chull",3,14,3,0.2,1,1,2,2,6,NA,NA,"2_2_6",0.000955530628339907,0.241762071885612,8.63369582891464,14,-0.00213904888487259,-0.0038677357453873,-0.00300339231512994,-0.0038677357453873,-0.00213904888487259,2,"aicloss",623274.46208816,2826823.54868644,905532.222316619,278668.262188395,100,2025-07-01 10:08:10.51074
"result_chull_4_sim_14_K3_Q2_2_6_E0.2_VAF1_rep1.RData","results/result_chull_4_sim_14_K3_Q2_2_6_E0.2_VAF1_rep1.RData","chull",4,14,3,0.2,1,1,2,2,6,NA,NA,"2_2_6",0.472665023122297,0.712860407655921,8.87957958777745,14,-0.00213904888487259,-0.0038677357453873,-0.00300339231512994,-0.0038677357453873,-0.00213904888487259,2,"aicloss",993655.112824713,3007030.33332531,1077973.70049962,200500.735193272,100,2025-07-01 10:08:10.51074
"result_chull_6_sim_14_K3_Q2_2_6_E0.2_VAF1_rep1.RData","results/result_chull_6_sim_14_K3_Q2_2_6_E0.2_VAF1_rep1.RData","chull",6,14,3,0.2,1,1,2,2,6,NA,NA,"2_2_6",0.458020274683364,0.9426710599807,9.23389231363932,14,-0.00213904888487259,-0.0038677357453873,-0.00300339231512994,-0.0038677357453873,-0.00213904888487259,2,"aicloss",1175124.17791618,1695086.65967564,1237089.37567247,86347.3271555226,100,2025-07-01 10:08:10.51074
"result_chull_7_sim_14_K3_Q2_2_6_E0.2_VAF1_rep1.RData","results/result_chull_7_sim_14_K3_Q2_2_6_E0.2_VAF1_rep1.RData","chull",7,14,3,0.2,1,1,2,2,6,NA,NA,"2_2_6",0.458020274683364,0.9426710599807,8.52325915892919,14,-0.00213904888487259,-0.0038677357453873,-0.00300339231512994,-0.0038677357453873,-0.00213904888487259,2,"aicloss",1355124.17791618,1837082.22591828,1419111.67099811,69377.7671819156,100,2025-07-01 10:08:10.51074
"result_origin_max_sim_14_K3_Q2_2_6_E0.2_VAF1_rep1.RData","results/result_origin_max_sim_14_K3_Q2_2_6_E0.2_VAF1_rep1.RData","origin_max",NA,14,3,0.2,1,1,2,2,6,NA,NA,"2_2_6",0.0614168014299947,0.378123409874255,2.93138142029444,14,-0.00213904888487259,-0.0038677357453873,-0.00300339231512994,-0.0038677357453873,-0.00213904888487259,2,"ssloss",727.88220997749,778.268887417909,762.398353442974,7.85690991006311,100,2025-07-01 10:08:10.51074
"result_origin_min_sim_14_K3_Q2_2_6_E0.2_VAF1_rep1.RData","results/result_origin_min_sim_14_K3_Q2_2_6_E0.2_VAF1_rep1.RData","origin_min",NA,14,3,0.2,1,1,2,2,6,NA,NA,"2_2_6",1,0.804933593127753,2.4605807463328,14,-0.00213904888487259,-0.0038677357453873,-0.00300339231512994,-0.0038677357453873,-0.00213904888487259,2,"ssloss",1349.53535990057,1898.28863100236,1637.46275296347,132.832743864277,100,2025-07-01 10:08:10.51074
"result_vaf_0_sim_14_K3_Q2_2_6_E0.2_VAF1_rep1.RData","results/result_vaf_0_sim_14_K3_Q2_2_6_E0.2_VAF1_rep1.RData","vaf",0,14,3,0.2,1,1,2,2,6,NA,NA,"2_2_6",-0.00324371588967934,0.354548971541777,3.59644923210144,14,-0.00213904888487259,-0.0038677357453873,-0.00300339231512994,-0.0038677357453873,-0.00213904888487259,2,"aicloss",118942.460876557,119459.856410327,119184.021375965,106.420463224698,100,2025-07-01 10:08:10.51074
"result_vaf_1_sim_14_K3_Q2_2_6_E0.2_VAF1_rep1.RData","results/result_vaf_1_sim_14_K3_Q2_2_6_E0.2_VAF1_rep1.RData","vaf",1,14,3,0.2,1,1,2,2,6,NA,NA,"2_2_6",-0.00404908940100515,0.355045507838417,3.54891384442647,14,-0.00213904888487259,-0.0038677357453873,-0.00300339231512994,-0.0038677357453873,-0.00213904888487259,2,"aicloss",124865.774274459,125525.597693689,125199.642924612,121.829769085914,100,2025-07-01 10:08:10.51074
"result_vaf_3_sim_14_K3_Q2_2_6_E0.2_VAF1_rep1.RData","results/result_vaf_3_sim_14_K3_Q2_2_6_E0.2_VAF1_rep1.RData","vaf",3,14,3,0.2,1,1,2,2,6,NA,NA,"2_2_6",0.000784418420231794,0.354194126037786,3.55415591001511,14,-0.00213904888487259,-0.0038677357453873,-0.00300339231512994,-0.0038677357453873,-0.00213904888487259,2,"aicloss",3118934.21971026,3119436.97340732,3119205.25250318,107.747896594958,100,2025-07-01 10:08:10.51074
"result_vaf_4_sim_14_K3_Q2_2_6_E0.2_VAF1_rep1.RData","results/result_vaf_4_sim_14_K3_Q2_2_6_E0.2_VAF1_rep1.RData","vaf",4,14,3,0.2,1,1,2,2,6,NA,NA,"2_2_6",0.00390397402333729,0.355518386948308,3.60642807483673,14,-0.00213904888487259,-0.0038677357453873,-0.00300339231512994,-0.0038677357453873,-0.00213904888487259,2,"aicloss",3298947.09957222,3299508.11191674,3299206.87762033,121.098263769245,100,2025-07-01 10:08:10.51074
"result_vaf_6_sim_14_K3_Q2_2_6_E0.2_VAF1_rep1.RData","results/result_vaf_6_sim_14_K3_Q2_2_6_E0.2_VAF1_rep1.RData","vaf",6,14,3,0.2,1,1,2,2,6,NA,NA,"2_2_6",-0.00414976108992088,0.353082013306361,3.59916323026021,14,-0.00213904888487259,-0.0038677357453873,-0.00300339231512994,-0.0038677357453873,-0.00213904888487259,2,"aicloss",4918986.11939977,4919488.40811714,4919204.16671715,105.61016872973,100,2025-07-01 10:08:10.51074
"result_vaf_7_sim_14_K3_Q2_2_6_E0.2_VAF1_rep1.RData","results/result_vaf_7_sim_14_K3_Q2_2_6_E0.2_VAF1_rep1.RData","vaf",7,14,3,0.2,1,1,2,2,6,NA,NA,"2_2_6",-0.0033111111111111,0.355807161629418,3.49841318130493,14,-0.00213904888487259,-0.0038677357453873,-0.00300339231512994,-0.0038677357453873,-0.00213904888487259,2,"aicloss",5098886.94520146,5099524.5938567,5099202.11221951,130.1202271669,100,2025-07-01 10:08:10.51074
"result_chull_0_sim_15_K3_Q2_5_8_E0.2_VAF1_rep1.RData","results/result_chull_0_sim_15_K3_Q2_5_8_E0.2_VAF1_rep1.RData","chull",0,15,3,0.2,1,1,2,5,8,NA,NA,"2_5_8",0.451850813421714,0.578498634498151,6.28913545608521,15,-0.00186056697022681,-0.00309136784269419,-0.0024759674064605,-0.00309136784269419,-0.00186056697022681,2,"aicloss",140669.918137346,296803.082225323,189083.5589723,37071.7868392854,100,2025-07-01 10:08:10.51074
"result_chull_1_sim_15_K3_Q2_5_8_E0.2_VAF1_rep1.RData","results/result_chull_1_sim_15_K3_Q2_5_8_E0.2_VAF1_rep1.RData","chull",1,15,3,0.2,1,1,2,5,8,NA,NA,"2_5_8",0.403549226623018,0.599966769355214,6.58068481286367,15,-0.00186056697022681,-0.00309136784269419,-0.0024759674064605,-0.00309136784269419,-0.00186056697022681,2,"aicloss",146118.907108535,290305.671897348,193193.326159463,32424.3660770258,100,2025-07-01 10:08:10.51074
"result_chull_3_sim_15_K3_Q2_5_8_E0.2_VAF1_rep1.RData","results/result_chull_3_sim_15_K3_Q2_5_8_E0.2_VAF1_rep1.RData","chull",3,15,3,0.2,1,1,2,5,8,NA,NA,"2_5_8",0.481324358797363,0.691101916659789,5.90244527657827,15,-0.00186056697022681,-0.00309136784269419,-0.0024759674064605,-0.00309136784269419,-0.00186056697022681,2,"aicloss",866941.187020501,951709.861826629,896297.526158334,12184.7889945455,100,2025-07-01 10:08:10.51074
"result_chull_4_sim_15_K3_Q2_5_8_E0.2_VAF1_rep1.RData","results/result_chull_4_sim_15_K3_Q2_5_8_E0.2_VAF1_rep1.RData","chull",4,15,3,0.2,1,1,2,5,8,NA,NA,"2_5_8",0.362688299053583,0.519108423880905,5.81617324352264,15,-0.00186056697022681,-0.00309136784269419,-0.0024759674064605,-0.00309136784269419,-0.00186056697022681,2,"aicloss",1042733.34355509,1124302.49309693,1075991.58837898,10122.1112846225,100,2025-07-01 10:08:10.51074
"result_chull_6_sim_15_K3_Q2_5_8_E0.2_VAF1_rep1.RData","results/result_chull_6_sim_15_K3_Q2_5_8_E0.2_VAF1_rep1.RData","chull",6,15,3,0.2,1,1,2,5,8,NA,NA,"2_5_8",0.456492135224706,0.703107446087275,5.89660230875015,15,-0.00186056697022681,-0.00309136784269419,-0.0024759674064605,-0.00309136784269419,-0.00186056697022681,2,"aicloss",1230268.62006454,4956558.6653178,1404379.95787512,728285.912067605,100,2025-07-01 10:08:10.51074
"result_chull_7_sim_15_K3_Q2_5_8_E0.2_VAF1_rep1.RData","results/result_chull_7_sim_15_K3_Q2_5_8_E0.2_VAF1_rep1.RData","chull",7,15,3,0.2,1,1,2,5,8,NA,NA,"2_5_8",0.43805304751676,0.583822346246548,5.9117548028628,15,-0.00186056697022681,-0.00309136784269419,-0.0024759674064605,-0.00309136784269419,-0.00186056697022681,2,"aicloss",1411910.56703547,5135606.18833414,1546243.17552397,634460.290168835,100,2025-07-01 10:08:10.51074
"result_origin_max_sim_15_K3_Q2_5_8_E0.2_VAF1_rep1.RData","results/result_origin_max_sim_15_K3_Q2_5_8_E0.2_VAF1_rep1.RData","origin_max",NA,15,3,0.2,1,1,2,5,8,NA,NA,"2_5_8",0.388271101169751,0.522098892406392,4.0134241382281,15,-0.00186056697022681,-0.00309136784269419,-0.0024759674064605,-0.00309136784269419,-0.00186056697022681,2,"ssloss",763.533532999013,1081.14330163152,868.601264991473,81.8104559746104,100,2025-07-01 10:08:10.51074
"result_origin_min_sim_15_K3_Q2_5_8_E0.2_VAF1_rep1.RData","results/result_origin_min_sim_15_K3_Q2_5_8_E0.2_VAF1_rep1.RData","origin_min",NA,15,3,0.2,1,1,2,5,8,NA,NA,"2_5_8",0.970001366910399,0.652532254545594,2.4330227692922,15,-0.00186056697022681,-0.00309136784269419,-0.0024759674064605,-0.00309136784269419,-0.00186056697022681,2,"ssloss",1902.03643739978,2254.52439566057,2034.53906492793,164.810576384274,100,2025-07-01 10:08:10.51074
"result_vaf_0_sim_15_K3_Q2_5_8_E0.2_VAF1_rep1.RData","results/result_vaf_0_sim_15_K3_Q2_5_8_E0.2_VAF1_rep1.RData","vaf",0,15,3,0.2,1,1,2,5,8,NA,NA,"2_5_8",0.355405570986831,0.516033970681023,8.93669356505076,15,-0.00186056697022681,-0.00309136784269419,-0.0024759674064605,-0.00309136784269419,-0.00186056697022681,2,"aicloss",118048.282496079,157386.990027121,135257.839751032,13558.48828873,100,2025-07-01 10:08:10.51074
"result_vaf_1_sim_15_K3_Q2_5_8_E0.2_VAF1_rep1.RData","results/result_vaf_1_sim_15_K3_Q2_5_8_E0.2_VAF1_rep1.RData","vaf",1,15,3,0.2,1,1,2,5,8,NA,NA,"2_5_8",0.334732708157075,0.512715234838318,9.2859338204066,15,-0.00186056697022681,-0.00309136784269419,-0.0024759674064605,-0.00309136784269419,-0.00186056697022681,2,"aicloss",124706.458536079,164026.90096792,139233.740022501,12483.83490989,100,2025-07-01 10:08:10.51074
"result_vaf_3_sim_15_K3_Q2_5_8_E0.2_VAF1_rep1.RData","results/result_vaf_3_sim_15_K3_Q2_5_8_E0.2_VAF1_rep1.RData","vaf",3,15,3,0.2,1,1,2,5,8,NA,NA,"2_5_8",0.341350253530885,0.510127900761801,8.35301743348439,15,-0.00186056697022681,-0.00309136784269419,-0.0024759674064605,-0.00309136784269419,-0.00186056697022681,2,"aicloss",3118982.78617529,3157506.11472304,3133395.36028877,13299.1072659712,100,2025-07-01 10:08:10.51074
"result_vaf_4_sim_15_K3_Q2_5_8_E0.2_VAF1_rep1.RData","results/result_vaf_4_sim_15_K3_Q2_5_8_E0.2_VAF1_rep1.RData","vaf",4,15,3,0.2,1,1,2,5,8,NA,NA,"2_5_8",0.326090184626046,0.511958404586884,8.6708384513855,15,-0.00186056697022681,-0.00309136784269419,-0.0024759674064605,-0.00309136784269419,-0.00186056697022681,2,"aicloss",3299730.5760247,3337736.96540265,3312269.42801336,12223.2653569194,100,2025-07-01 10:08:10.51074
"result_vaf_6_sim_15_K3_Q2_5_8_E0.2_VAF1_rep1.RData","results/result_vaf_6_sim_15_K3_Q2_5_8_E0.2_VAF1_rep1.RData","vaf",6,15,3,0.2,1,1,2,5,8,NA,NA,"2_5_8",0.30899561914152,0.512508085202311,9.00690784056981,15,-0.00186056697022681,-0.00309136784269419,-0.0024759674064605,-0.00309136784269419,-0.00186056697022681,2,"aicloss",4920647.37259593,4956781.80026122,4933115.08947611,12522.3426056837,100,2025-07-01 10:08:10.51074
"result_vaf_7_sim_15_K3_Q2_5_8_E0.2_VAF1_rep1.RData","results/result_vaf_7_sim_15_K3_Q2_5_8_E0.2_VAF1_rep1.RData","vaf",7,15,3,0.2,1,1,2,5,8,NA,NA,"2_5_8",0.345761233245239,0.513888020635371,8.44146975278854,15,-0.00186056697022681,-0.00309136784269419,-0.0024759674064605,-0.00309136784269419,-0.00186056697022681,2,"aicloss",5099184.74049435,5137886.32858784,5113276.33789512,13234.6508543474,100,2025-07-01 10:08:10.51074
"result_chull_0_sim_16_K5_Q2_2_2_2_2_E0.2_VAF1_rep1.RData","results/result_chull_0_sim_16_K5_Q2_2_2_2_2_E0.2_VAF1_rep1.RData","chull",0,16,5,0.2,1,1,2,2,2,2,2,"2_2_2_2_2",0.146446465438444,0.327572227130688,7.47302357355754,16,-0.00156975305276261,-7.15676528576956e-05,-0.000820660352810154,-0.00156975305276261,-7.15676528576956e-05,2,"aicloss",216607.010803414,385618.94762484,243523.595811779,27213.3850497032,100,2025-07-01 10:08:10.51074
"result_chull_1_sim_16_K5_Q2_2_2_2_2_E0.2_VAF1_rep1.RData","results/result_chull_1_sim_16_K5_Q2_2_2_2_2_E0.2_VAF1_rep1.RData","chull",1,16,5,0.2,1,1,2,2,2,2,2,"2_2_2_2_2",0.596629535966071,0.470864857562094,7.73245290915171,16,-0.00156975305276261,-7.15676528576956e-05,-0.000820660352810154,-0.00156975305276261,-7.15676528576956e-05,2,"aicloss",226571.069184054,396206.686443973,252376.923626399,26173.1127079647,100,2025-07-01 10:08:10.51074
"result_chull_3_sim_16_K5_Q2_2_2_2_2_E0.2_VAF1_rep1.RData","results/result_chull_3_sim_16_K5_Q2_2_2_2_2_E0.2_VAF1_rep1.RData","chull",3,16,5,0.2,1,1,2,2,2,2,2,"2_2_2_2_2",0.397203695402889,0.412999829277865,17.4422413468361,16,-0.00156975305276261,-7.15676528576956e-05,-0.000820660352810154,-0.00156975305276261,-7.15676528576956e-05,2,"aicloss",1372948.51528696,1850211.38947763,1513827.09425402,50250.3508569441,100,2025-07-01 10:08:10.51074
"result_chull_4_sim_16_K5_Q2_2_2_2_2_E0.2_VAF1_rep1.RData","results/result_chull_4_sim_16_K5_Q2_2_2_2_2_E0.2_VAF1_rep1.RData","chull",4,16,5,0.2,1,1,2,2,2,2,2,"2_2_2_2_2",0.57528809809928,0.459404631460116,16.5678976972898,16,-0.00156975305276261,-7.15676528576956e-05,-0.000820660352810154,-0.00156975305276261,-7.15676528576956e-05,2,"aicloss",1883374.45083214,2062462.38101787,2008291.83092647,33666.6563089641,100,2025-07-01 10:08:10.51074
"result_chull_6_sim_16_K5_Q2_2_2_2_2_E0.2_VAF1_rep1.RData","results/result_chull_6_sim_16_K5_Q2_2_2_2_2_E0.2_VAF1_rep1.RData","chull",6,16,5,0.2,1,1,2,2,2,2,2,"2_2_2_2_2",0.448760729528126,0.598976506046792,16.7857905308406,16,-0.00156975305276261,-7.15676528576956e-05,-0.000820660352810154,-0.00156975305276261,-7.15676528576956e-05,2,"aicloss",2408830.04082684,2566848.70932328,2507966.86260727,35237.5251983674,100,2025-07-01 10:08:10.51074
"result_chull_7_sim_16_K5_Q2_2_2_2_2_E0.2_VAF1_rep1.RData","results/result_chull_7_sim_16_K5_Q2_2_2_2_2_E0.2_VAF1_rep1.RData","chull",7,16,5,0.2,1,1,2,2,2,2,2,"2_2_2_2_2",0.242011047163779,0.449341324222438,16.6779966990153,16,-0.00156975305276261,-7.15676528576956e-05,-0.000820660352810154,-0.00156975305276261,-7.15676528576956e-05,2,"aicloss",2940856.94488791,3066440.32015462,3011556.25068553,32238.0649526544,100,2025-07-01 10:08:10.51074
"result_origin_max_sim_16_K5_Q2_2_2_2_2_E0.2_VAF1_rep1.RData","results/result_origin_max_sim_16_K5_Q2_2_2_2_2_E0.2_VAF1_rep1.RData","origin_max",NA,16,5,0.2,1,1,2,2,2,2,2,"2_2_2_2_2",0.168135992273461,0.28132845143359,4.49191513856252,16,-0.00156975305276261,-7.15676528576956e-05,-0.000820660352810154,-0.00156975305276261,-7.15676528576956e-05,2,"ssloss",1158.83150777174,1168.46298828308,1162.84160224745,1.87648793626276,100,2025-07-01 10:08:10.51074
"result_origin_min_sim_16_K5_Q2_2_2_2_2_E0.2_VAF1_rep1.RData","results/result_origin_min_sim_16_K5_Q2_2_2_2_2_E0.2_VAF1_rep1.RData","origin_min",NA,16,5,0.2,1,1,2,2,2,2,2,"2_2_2_2_2",1,0.99645253022979,7.04343187014262,16,-0.00156975305276261,-7.15676528576956e-05,-0.000820660352810154,-0.00156975305276261,-7.15676528576956e-05,2,"ssloss",1245.21889649029,2417.17594875063,1690.3996817733,282.656494153636,100,2025-07-01 10:08:10.51074
"result_vaf_0_sim_16_K5_Q2_2_2_2_2_E0.2_VAF1_rep1.RData","results/result_vaf_0_sim_16_K5_Q2_2_2_2_2_E0.2_VAF1_rep1.RData","vaf",0,16,5,0.2,1,1,2,2,2,2,2,"2_2_2_2_2",0.000518631678942061,0.235970728912365,7.31490196386973,16,-0.00156975305276261,-7.15676528576956e-05,-0.000820660352810154,-0.00156975305276261,-7.15676528576956e-05,2,"aicloss",203584.131359813,204260.490944697,203920.199300564,155.470980286748,100,2025-07-01 10:08:10.51074
"result_vaf_1_sim_16_K5_Q2_2_2_2_2_E0.2_VAF1_rep1.RData","results/result_vaf_1_sim_16_K5_Q2_2_2_2_2_E0.2_VAF1_rep1.RData","vaf",1,16,5,0.2,1,1,2,2,2,2,2,"2_2_2_2_2",-0.00398743429944969,0.234748468869664,7.28320135275523,16,-0.00156975305276261,-7.15676528576956e-05,-0.000820660352810154,-0.00156975305276261,-7.15676528576956e-05,2,"aicloss",213480.084686362,214281.769156727,213927.662147846,171.702207110329,100,2025-07-01 10:08:10.51074
"result_vaf_3_sim_16_K5_Q2_2_2_2_2_E0.2_VAF1_rep1.RData","results/result_vaf_3_sim_16_K5_Q2_2_2_2_2_E0.2_VAF1_rep1.RData","vaf",3,16,5,0.2,1,1,2,2,2,2,2,"2_2_2_2_2",0.00527627159766346,0.23435065063042,6.95665663878123,16,-0.00156975305276261,-7.15676528576956e-05,-0.000820660352810154,-0.00156975305276261,-7.15676528576956e-05,2,"aicloss",5203400.89502256,5204254.70622171,5203918.68945882,154.955508024357,100,2025-07-01 10:08:10.51074
"result_vaf_4_sim_16_K5_Q2_2_2_2_2_E0.2_VAF1_rep1.RData","results/result_vaf_4_sim_16_K5_Q2_2_2_2_2_E0.2_VAF1_rep1.RData","vaf",4,16,5,0.2,1,1,2,2,2,2,2,"2_2_2_2_2",0.00309884178023354,0.235458948186743,6.97757129669189,16,-0.00156975305276261,-7.15676528576956e-05,-0.000820660352810154,-0.00156975305276261,-7.15676528576956e-05,2,"aicloss",5703490.08531784,5704241.33469162,5703909.28984086,150.097219092072,100,2025-07-01 10:08:10.51074
"result_vaf_6_sim_16_K5_Q2_2_2_2_2_E0.2_VAF1_rep1.RData","results/result_vaf_6_sim_16_K5_Q2_2_2_2_2_E0.2_VAF1_rep1.RData","vaf",6,16,5,0.2,1,1,2,2,2,2,2,"2_2_2_2_2",0.00731249478874777,0.23517097604881,6.9512158870697,16,-0.00156975305276261,-7.15676528576956e-05,-0.000820660352810154,-0.00156975305276261,-7.15676528576956e-05,2,"aicloss",10203522.7783376,10204304.8455601,10203913.3290566,167.889683206831,100,2025-07-01 10:08:10.51074
"result_vaf_7_sim_16_K5_Q2_2_2_2_2_E0.2_VAF1_rep1.RData","results/result_vaf_7_sim_16_K5_Q2_2_2_2_2_E0.2_VAF1_rep1.RData","vaf",7,16,5,0.2,1,1,2,2,2,2,2,"2_2_2_2_2",0.00580044253537326,0.234030103231205,7.01779738664627,16,-0.00156975305276261,-7.15676528576956e-05,-0.000820660352810154,-0.00156975305276261,-7.15676528576956e-05,2,"aicloss",10703638.2279416,10704288.8714313,10703939.9783712,148.312333345637,100,2025-07-01 10:08:10.51074
